timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T11:27:40.669340,deepseek-chat,set2,Blood (white blood cell) screen for GM1 gangliosidosis,Leukocyte GM1 gangliosidosis enzyme assay,Laboratory Procedure,Primitive,Diagnostic test for GM1 gangliosidosis,Inborn error of metabolism diagnostic test,,Serum GM1 gangliosidosis enzyme assay|Genetic test for GM1 gangliosidosis|Urine oligosaccharide test for GM1 gangliosidosis
2026-03-05T11:27:46.391771,deepseek-chat,set2,Cystic testicular dysplasia,Cystic testicular dysplasia,Disease or Syndrome,Primitive,Testicular Diseases|Cystic Disease,Male Urogenital Diseases|Urogenital Diseases|Cysts,,Sertoli cell-only syndrome|Testicular hypoplasia|Testicular atrophy|Testicular microlithiasis
2026-03-05T11:27:52.200885,deepseek-chat,set2,No active range of shoulder circumduction,No active range of shoulder circumduction,Clinical Finding,Primitive,Finding of shoulder circumduction,Finding of movement of shoulder region,No active range of right shoulder circumduction,Normal active range of shoulder circumduction
2026-03-05T11:27:57.320934,deepseek-chat,set2,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,Promethazine hydrochloride 25 mg oral tablet,Medicinal product form,Primitive,Promethazine 25 mg oral tablet,Oral tablet,,Promethazine hydrochloride 50 mg oral tablet
2026-03-05T11:28:03.974685,deepseek-chat,set2,Spotted creeper,Salpornis spilonota,Bird Species,Primitive,,Aves (class),Salpornis spilonota rajputanae (subspecies),Short-toed treecreeper (Certhia brachydactyla)|Brown creeper (Certhia americana)
2026-03-05T11:28:08.631217,deepseek-chat,set2,Chilomastix intestinalis,Chilomastix intestinalis,Parasitic Organism,Primitive,Chilomastix,Excavata|Parasites,None,Chilomastix mesnili
2026-03-05T11:28:12.824353,deepseek-chat,set2,"Extraprostatic extension of tumor present, non-focal","Extraprostatic extension of tumor present, non-focal",Pathologic Finding,Primitive,Extraprostatic extension of tumor present,Pathologic finding of prostate,(None),"Extraprostatic extension of tumor present, focal"
2026-03-05T11:28:19.509249,deepseek-chat,set2,Arteriovenous graft rupture,Arteriovenous Graft Rupture,Pathologic Function,Primitive,Arteriovenous Graft Complication|Rupture,Vascular Fistula Complication|Injury or Poisoning,*No applicable narrower concepts for a primitive type*,Arteriovenous Graft Stenosis|Arteriovenous Graft Thrombosis|Arteriovenous Graft Infection
2026-03-05T11:28:26.765667,deepseek-chat,set2,Structure of superficial anterior cervical lymph node,Superficial anterior cervical lymph node,"Body Part, Organ, or Organ Component",Primitive,Superficial cervical lymph node,Lymph node of head and neck,,Prelaryngeal lymph node|Thyroid lymph node|Pretracheal lymph node|Paratracheal lymph node
2026-03-05T11:28:31.728928,deepseek-chat,set2,Myelodysplastic syndrome with excess blasts-1,Myelodysplastic syndrome with excess blasts-1,Disease or Syndrome,Primitive,Myelodysplastic syndrome with excess blasts,Myelodysplastic syndrome|Hematologic disease,None,Myelodysplastic syndrome with excess blasts-2
2026-03-05T11:28:36.565500,deepseek-chat,set2,Administration of substance via buccal route,Buccal drug administration,Administration of drug,Primitive,Drug administration route,Pharmacologic substance administration|Therapeutic or preventive procedure,Administration of substance via buccal mucosa,Administration of substance via oral route|Administration of substance via sublingual route|Administration of substance via gingival route
2026-03-05T11:28:42.258598,deepseek-chat,set2,Product containing only bendroflumethiazide and potassium chloride,Bendroflumethiazide and potassium chloride product,Medicinal product,Fully defined,Medicinal product containing bendroflumethiazide|Medicinal product containing potassium chloride,Medicinal product,(None),Medicinal product containing bendroflumethiazide and other substance|Medicinal product containing potassium chloride and other substance
2026-03-05T11:28:47.396374,deepseek-chat,set2,Transmission-based precautions,Transmission-Based Precautions,Infection Control Protocol,Fully defined,Infection Control Precautions,Infection Control|Patient Safety Measures,Contact Precautions|Droplet Precautions|Airborne Precautions,Standard Precautions
2026-03-05T11:28:54.051810,deepseek-chat,set2,Tooth disorder,Tooth disease,Disease or Syndrome,Primitive,,,Dental Caries|Cracked Tooth Syndrome|Tooth Attrition|Tooth Demineralization|Tooth Discoloration|Tooth Erosion|Tooth Fractures|Tooth Injuries|Tooth Malformation|Tooth Wear,Jaw Diseases|Mouth Diseases|Pharyngeal Diseases|Salivary Gland Diseases|Stomatognathic System Abnormalities
2026-03-05T11:28:58.658890,deepseek-chat,set2,Physical,Physical object,Independent continuant,Primitive,Independent continuant,Entity,Fiat object part|Object boundary,Site|Spatial region
2026-03-05T11:29:04.498060,deepseek-chat,set2,Dislocation of ear ossicles,Dislocation of ear ossicles,Disease or Syndrome,Primitive,Ear diseases|Dislocations,Otorhinolaryngologic diseases|Musculoskeletal diseases,Dislocation of incus|Dislocation of malleus|Dislocation of stapes,Otosclerosis|Tympanosclerosis|Fracture of auditory ossicles|Ankylosis of auditory ossicles
2026-03-05T11:29:10.568288,deepseek-chat,set2,Fracture dislocation of symphysis pubis,Pubic symphysis dislocation,Injury or Poisoning,Primitive,Pelvic fracture|Joint dislocation,Fracture|Musculoskeletal injury,Open fracture dislocation of symphysis pubis|Closed fracture dislocation of symphysis pubis,Acetabular fracture|Iliac wing fracture|Sacroiliac joint dislocation|Pubic ramus fracture
2026-03-05T11:29:15.870772,deepseek-chat,set2,Tache noire of sclera of left eye,Tache noire of left sclera,Finding,Primitive,Finding of left eye,Finding of eye region|Finding by site,,
2026-03-05T11:29:20.534186,deepseek-chat,set2,"Volatile inhalant dependence, episodic","Volatile inhalant dependence, episodic",Mental or Behavioral Dysfunction,Primitive,,,,"Volatile inhalant dependence, continuous|Volatile inhalant abuse, episodic|Volatile inhalant abuse, continuous"
2026-03-05T11:29:26.000564,deepseek-chat,set2,Decreased N-3 fatty acid diet,Reduced n-3 fatty acid dietary regimen,Dietary Modification,Primitive,Experimental diet,Experimental condition,,Standard n-3 fatty acid diet|Control diet
2026-03-05T11:29:31.942018,deepseek-chat,set2,Carbapenemase-producing Lelliottia amnigena,Carbapenemase-producing Lelliottia amnigena,Bacterium,Primitive,Lelliottia amnigena|Carbapenemase-producing bacterium,Lelliottia|Gram-negative bacterium|Antibiotic-resistant bacterium,None provided,Carbapenemase-producing Enterobacter cloacae|Carbapenemase-producing Klebsiella pneumoniae|Carbapenemase-producing Escherichia coli
2026-03-05T11:29:36.265402,deepseek-chat,set2,Polychromatophilic erythroblast,Polychromatophilic erythroblast,Cell,Primitive,Erythroblast,Cell|Hematopoietic Cell,Orthochromatic erythroblast,Basophilic erythroblast|Orthochromatic erythroblast|Proerythroblast
2026-03-05T11:29:40.624227,deepseek-chat,set2,Fuller's earth dust,Fuller's earth dust,Material,Primitive,Dust,Particulate matter,,"Fuller's earth slurry|Fuller's earth pellets|Other dusts (e.g., wood dust, stone dust)"
2026-03-05T11:29:45.213117,deepseek-chat,set2,Stress fracture of sacrum,Sacral stress fracture,Injury or Poisoning,Primitive,Stress fracture|Sacral injury,Fracture|Pelvic injury,Sacral insufficiency fracture|Sacral fatigue fracture,Femoral neck stress fracture|Tibial stress fracture|Metatarsal stress fracture|Lumbar vertebral stress fracture
2026-03-05T11:29:50.588143,deepseek-chat,set2,Poor self-esteem,Low Self-Esteem,Mental or Behavioral Dysfunction,Primitive,Personality Trait,Personality and Behavior,Body Dysmorphic Disorder (as a related manifestation)|Inferiority Complex,Narcissism|Self-Efficacy
2026-03-05T11:29:55.939793,deepseek-chat,set2,Bathrocephaly,Bathrocephaly,Congenital Abnormality,Primitive,Cephalic Disorder,Congenital Craniofacial Abnormalities|Nervous System Malformations,,Brachycephaly|Scaphocephaly|Trigonocephaly|Oxycephaly
2026-03-05T11:30:00.117398,deepseek-chat,set2,Snuff user,Snuff user,Person,Primitive,,,Cigarette smoker|Cigar smoker|Pipe smoker|Chewing tobacco user|Heated tobacco product user,
2026-03-05T11:30:04.905266,deepseek-chat,set2,Generalized onset motor epileptic seizure,Generalized onset motor seizure,Disease or Syndrome,Primitive,,Seizure,Epileptic spasm|Tonic seizure|Clonic seizure|Myoclonic seizure|Atonic seizure,
2026-03-05T11:30:10.120663,deepseek-chat,set2,Allergy treatment changed,Allergy treatment changed,Situation,Primitive,,Situation with explicit context,Food allergy treatment changed,Problem status changed|Treatment stopped
2026-03-05T11:30:19.764245,deepseek-chat,set2,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Disorder,Fully defined,Complication of cardiac pacemaker insertion|Complication of cardiac pacemaker replacement|Complication of cardiac pacemaker,Complication of cardiac device|Complication of cardiac procedure|Complication of procedure,"Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker, initial encounter|Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker, subsequent encounter|Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker, sequela",Hemorrhage of pacemaker pocket due to and following implantation of cardiac pacemaker|Infection of pacemaker pocket due to and following implantation of cardiac pacemaker|Mechanical complication of other cardiac electronic device|Mechanical complication of subcutaneous defibrillator
2026-03-05T11:30:24.471132,deepseek-chat,set2,Head lifting exercise,Cervical extension exercise,Therapeutic exercise,Primitive,Therapeutic exercise,Physical therapy technique,Isometric neck extension,Cervical rotation exercise|Cervical lateral flexion exercise
2026-03-05T11:30:30.000012,deepseek-chat,set2,Entire corpus penis,Entire corpus penis,Anatomical structure,Primitive,Entire organ part,Organ part,Entire corpus spongiosum penis,Entire corpus spongiosum urethrae
2026-03-05T11:30:35.580901,deepseek-chat,set2,Oligopus diagrammus,"Oligopus diagrammus (Heller & Snodgrass, 1903)",Species,Primitive,Oligopus,Gobiidae|Actinopterygii,Oligopus diagrammus diagrammus|Oligopus diagrammus clarki,Oligopus ater|Oligopus radiatus
2026-03-05T11:30:40.854300,deepseek-chat,set2,Deficiency of ribose-5-phosphate isomerase,Ribose-5-phosphate isomerase deficiency,Disease or Syndrome,Primitive,Pentose phosphate pathway disease,Metabolic diseases,,Glucose-6-phosphate dehydrogenase deficiency|6-phosphogluconate dehydrogenase deficiency
2026-03-05T11:30:45.565123,deepseek-chat,set2,Progestogen overdose,Progestogen overdose,Disease or Syndrome,Primitive,Drug overdose,Injury or Poisoning,Medroxyprogesterone overdose|Norethindrone overdose|Progesterone overdose,Androgen overdose|Estrogen overdose|Glucocorticoid overdose
2026-03-05T11:30:50.625162,deepseek-chat,set2,Cartilage graft - prominent ear,Cartilage graft for correction of prominent ear,Surgical Procedure,Primitive,,,,
2026-03-05T11:30:56.608810,deepseek-chat,set2,Borrelia theileri,Borrelia theileri,Organism,Primitive,,Spirochaetales|Spirochaetaceae,,Borrelia anserina|Borrelia coriaceae|Borrelia hermsii|Borrelia recurrentis|Borrelia miyamotoi
2026-03-05T11:31:01.982131,deepseek-chat,set2,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant,Inhalant-induced bipolar and related disorder,Mental or Behavioral Dysfunction,Primitive,Inhalant-induced mental disorder|Substance-induced bipolar and related disorder,Substance-induced mental disorder|Bipolar and related disorder,,Alcohol-induced bipolar and related disorder|Phencyclidine-induced bipolar and related disorder|Other (or unknown) substance-induced bipolar and related disorder
2026-03-05T11:31:07.991826,deepseek-chat,set2,Degloving injury buttock,Degloving injury of buttock,Injury or Poisoning,Primitive,Degloving injury|Buttock injury,Wounds and Injuries|Soft Tissue Injuries,Open degloving injury of buttock|Closed degloving injury of buttock,Degloving injury of thigh|Degloving injury of abdominal wall|Laceration of buttock|Contusion of buttock
2026-03-05T11:31:12.885234,deepseek-chat,set2,Attachment of bone anchored hearing prosthesis,Bone-anchored hearing aid implantation,Surgical procedure,Primitive,Bone conduction device implantation|Hearing aid implantation,Implantation procedure|Hearing aid procedure,Percutaneous bone-anchored hearing aid implantation|Transcutaneous bone-anchored hearing aid implantation,Cochlear implantation|Middle ear implant procedure
2026-03-05T11:31:18.874339,deepseek-chat,set2,Air traffic controller,Air Traffic Control Specialist,Occupation / Professional Role,Primitive,Air transportation personnel|Aviation safety personnel|Controllers (personnel),Transportation personnel|Aviation personnel|Safety personnel,Tower controller|Approach controller|En-route controller|Radar controller|Non-radar controller,Pilot|Flight dispatcher|Airline operations agent|Aviation safety inspector|Flight service specialist
2026-03-05T11:31:28.879232,deepseek-chat,set2,Entire intervertebral symphysis between T2 and T3,Entire intervertebral symphysis between T2 and T3,Anatomical structure,Primitive,Entire intervertebral symphysis between thoracic vertebrae 2 and 3,Joint of vertebral column|Thoracic intervertebral symphysis,Annulus fibrosus of intervertebral symphysis between T2 and T3|Intervertebral disc space between T2 and T3,Entire intervertebral symphysis between T3 and T4|Entire intervertebral symphysis between L5 and S1
2026-03-05T11:31:38.456555,deepseek-chat,set2,Protostrongylus brevispiculum,Protostrongylus brevispiculum,Species of nematode,Primitive,,Nematoda,,Protostrongylus rufescens|Protostrongylus rupicaprae|Protostrongylus hobmaieri|Protostrongylus pulmonalis|Protostrongylus davitani|Protostrongylus shiozawai|Protostrongylus skrjabini|Protostrongylus andreevae|Protostrongylus kamenskyi|Protostrongylus boughtoni
2026-03-05T11:31:44.623428,deepseek-chat,set2,Vasomotor rhinitis,Nonallergic rhinitis,Disease or Syndrome,Primitive,Rhinitis,Nose Diseases|Respiratory Tract Diseases,"Nonallergic rhinitis, non-infectious|Drug-induced rhinitis|Gustatory rhinitis|Hormone-induced rhinitis|Idiopathic rhinitis|Occupational rhinitis, nonallergic",Allergic rhinitis|Infectious rhinitis
2026-03-05T11:31:49.588809,deepseek-chat,set2,Able to open and close mouth,Oral aperture opening and closing function,Function,Primitive,,,,Swallowing function|Phonation function|Oral aperture maintenance function
2026-03-05T11:32:14.962518,deepseek-chat,set2,Pseudoxanthomonas helianthi,Pseudoxanthomonas helianthi,Prokaryote,Primitive,Pseudoxanthomonas,Bacteria|Xanthomonadaceae,Pseudoxanthomonas helianthi 2MF34|Pseudoxanthomonas helianthi 4MF134,Pseudoxanthomonas japonensis|Pseudoxanthomonas mexicana|Pseudoxanthomonas indica|Pseudoxanthomonas suwonensis|Pseudoxanthomonas daejeonensis|Pseudoxanthomonas kalamensis|Pseudoxanthomonas yeongjuensis|Pseudoxanthomonas winnipegensis|Pseudoxanthomonas gei|Pseudoxanthomonas sangjuensis|Pseudoxanthomonas sacheonensis|Pseudoxanthomonas gaoyouensis|Pseudoxanthomonas taiwanensis|Pseudoxanthomonas byunghoakensis|Pseudoxanthomonas naphthae|Pseudoxanthomonas putridarboris|Pseudoxanthomonas soli|Pseudoxanthomonas dokdonensis|Pseudoxanthomonas koreensis|Pseudoxanthomonas benzenivorans|Pseudoxanthomonas spadix|Pseudoxanthomonas wuyuanensis|Pseudoxanthomonas jiangsuensis|Pseudoxanthomonas kaohsiungensis|Pseudoxanthomonas beigongshangi|Pseudoxanthomonas hwaseongensis|Pseudoxanthomonas arabinogalactanilytica|Pseudoxanthomonas composti|Pseudoxanthomonas gummosus|Pseudoxanthomonas broegbernensis|Pseudoxanthomonas hispaniensis|Pseudoxanthomonas cynarae|Pseudoxanthomonas aurantiaca|Pseudoxanthomonas elgii|Pseudoxanthomonas sylvani|Pseudoxanthomonas xiamenensis|Pseudoxanthomonas liyangensis|Pseudoxanthomonas telluris|Pseudoxanthomonas bauzanensis|Pseudoxanthomonas lishuiensis|Pseudoxanthomonas wuyishanensis|Pseudoxanthomonas profundi|Pseudoxanthomonas cheonanensis|Pseudoxanthomonas seoulensis|Pseudoxanthomonas sambongensis|Pseudoxanthomonas yeongjuensis|Pseudoxanthomonas daejeonensis|Pseudoxanthomonas kalamensis|Pseudoxanthomonas suwonensis|Pseudoxanthomonas indica|Pseudoxanthomonas mexicana|Pseudoxanthomonas japonensis
2026-03-05T11:32:20.329260,deepseek-chat,set2,Repair of ventral hernia using graft,Repair of ventral hernia using graft,Surgical procedure,Primitive,Repair of ventral hernia|Hernia repair using graft,Hernia repair|Repair by graft,Repair of incisional hernia using graft|Repair of umbilical hernia using graft|Repair of epigastric hernia using graft,Repair of ventral hernia using suture|Repair of ventral hernia using mesh
2026-03-05T11:32:26.229892,deepseek-chat,set2,Assessment using Short Form of the Informant Questionnaire on Cognitive Decline in the Elderly,Short Informant Questionnaire on Cognitive Decline in the Elderly,Cognitive Assessment Tool,Fully defined,Informant-based cognitive assessment|Dementia screening instrument,Neuropsychological test|Diagnostic technique,IQCODE-16|IQCODE-26,Mini-Mental State Examination|Montreal Cognitive Assessment|General Practitioner Assessment of Cognition
2026-03-05T11:32:30.108340,deepseek-chat,set2,Acute inflammation,Acute Inflammatory Process,Pathologic Function,Primitive,Inflammation,Pathologic Function,Acute Inflammatory Response|Acute Phase Response,Chronic Inflammation
2026-03-05T11:32:56.881889,deepseek-chat,set2,Autosomal recessive hereditary spastic paraplegia,"Hereditary spastic paraplegia, autosomal recessive",Disease or Syndrome,Primitive,Hereditary spastic paraplegia,"Genetic diseases, inborn|Nervous system diseases",Hereditary spastic paraplegia type 11|Hereditary spastic paraplegia type 15|Hereditary spastic paraplegia type 20|Hereditary spastic paraplegia type 35|Hereditary spastic paraplegia type 39|Hereditary spastic paraplegia type 43|Hereditary spastic paraplegia type 44|Hereditary spastic paraplegia type 46|Hereditary spastic paraplegia type 47|Hereditary spastic paraplegia type 49|Hereditary spastic paraplegia type 50|Hereditary spastic paraplegia type 51|Hereditary spastic paraplegia type 52|Hereditary spastic paraplegia type 53|Hereditary spastic paraplegia type 54|Hereditary spastic paraplegia type 55|Hereditary spastic paraplegia type 56|Hereditary spastic paraplegia type 57|Hereditary spastic paraplegia type 58|Hereditary spastic paraplegia type 59|Hereditary spastic paraplegia type 60|Hereditary spastic paraplegia type 61|Hereditary spastic paraplegia type 62|Hereditary spastic paraplegia type 63|Hereditary spastic paraplegia type 64|Hereditary spastic paraplegia type 65|Hereditary spastic paraplegia type 66|Hereditary spastic paraplegia type 67|Hereditary spastic paraplegia type 68|Hereditary spastic paraplegia type 69|Hereditary spastic paraplegia type 70|Hereditary spastic paraplegia type 71|Hereditary spastic paraplegia type 72|Hereditary spastic paraplegia type 73|Hereditary spastic paraplegia type 74|Hereditary spastic paraplegia type 75|Hereditary spastic paraplegia type 76|Hereditary spastic paraplegia type 77|Hereditary spastic paraplegia type 78|Hereditary spastic paraplegia type 79|Hereditary spastic paraplegia type 80|Hereditary spastic paraplegia type 81|Hereditary spastic paraplegia type 82|Hereditary spastic paraplegia type 83|Hereditary spastic paraplegia type 84|Hereditary spastic paraplegia type 85|Hereditary spastic paraplegia type 86|Hereditary spastic paraplegia type 87|Hereditary spastic paraplegia type 88,"Hereditary spastic paraplegia, autosomal dominant|Hereditary spastic paraplegia, X-linked"
2026-03-05T11:33:01.359543,deepseek-chat,set2,Octomitus,Octomitus,Organism,Primitive,Genus,Protozoa|Taxonomic rank,,Spironucleus|Hexamita
2026-03-05T11:33:06.367785,deepseek-chat,set2,Toxoplasma tubulointerstitial nephropathy,Toxoplasma tubulointerstitial nephropathy,Disease or Syndrome,Primitive,Tubulointerstitial nephritis|Toxoplasmosis,Kidney Diseases|Protozoan Infections,,Acute tubulointerstitial nephritis|Chronic tubulointerstitial nephritis|Infectious tubulointerstitial nephritis
2026-03-05T11:33:11.898920,deepseek-chat,set2,Notropis harperi,"Notropis harperi (Fowler, 1941)",Organism Taxon,Primitive,,Cypriniformes|Actinopterygii,,Notropis bifrenatus|Notropis blennius|... (other species in genus Notropis)
2026-03-05T11:33:18.450151,deepseek-chat,set2,History of toxoplasmosis,History of Toxoplasmosis,History of Medicine,Primitive,History of Parasitic Diseases,Medical History,History of Toxoplasmosis Treatment,History of Leishmaniasis|History of Chagas Disease|History of Cryptosporidiosis
2026-03-05T11:33:23.338062,deepseek-chat,set2,Blood group antigen Sk^a^,Ska blood group antigen,Blood group antigen,Primitive,,,,Sc1 blood group antigen|Sc2 blood group antigen|Sc3 blood group antigen|Rd blood group antigen
2026-03-05T11:33:29.409029,deepseek-chat,set2,Wedge excision of skin of nail fold,Wedge excision of skin of nail fold,Surgical procedure,Primitive,Excision of skin of nail fold|Wedge excision of skin,Excision of skin|Nail fold procedure,Wedge excision of skin of lateral nail fold|Wedge excision of skin of proximal nail fold,"Excision of skin of nail fold with plastic repair|Excision of skin of nail fold, elliptical"
2026-03-05T11:33:37.667570,deepseek-chat,set2,Finding of difference in location compared to previous radiologic examination,Finding of difference in location compared to previous radiologic examination,Finding,Primitive,Radiologic finding|Change from previous radiologic examination,Clinical finding,Finding of difference in location of medical device compared to previous radiologic examination|Finding of difference in location of tube or line compared to previous radiologic examination,Finding of difference in size compared to previous radiologic examination|Finding of difference in morphology compared to previous radiologic examination|Finding of difference in number compared to previous radiologic examination|Finding of difference in attenuation compared to previous radiologic examination|Finding of difference in signal intensity compared to previous radiologic examination|Finding of no change compared to previous radiologic examination
2026-03-05T11:33:42.382690,deepseek-chat,set2,Christo Inventory for Substance-misuse Services total score,Christo Inventory for Substance-misuse Services total score,Assessment Scale Score,Primitive,Substance use disorder assessment scale scores,Assessment scale scores|Substance use disorder assessment concepts,,Alcohol Use Disorders Identification Test score|Drug Abuse Screening Test score|Severity of Dependence Scale score
2026-03-05T11:33:46.589818,deepseek-chat,set2,Aspidites melanocephalus,Aspidites melanocephalus,Species,Primitive,Aspidites,Pythonidae|Serpentes,(No common immediate narrower concepts for a species),Aspidites ramsayi
2026-03-05T11:33:53.469398,deepseek-chat,set2,General medical self-referral,Self-Referral,Health Care Activity,Primitive,Patient Participation,Patient Care Management|Patient-Centered Care,Patient Self-Referral to Emergency Services|Patient Self-Referral to Mental Health Services|Patient Self-Referral to Primary Care|Patient Self-Referral to Specialty Care,Referral by Non-Professional|System Referral
2026-03-05T11:33:58.760274,deepseek-chat,set2,Artery of extremity transposition,Artery transposition of extremity,Surgical procedure,Primitive,Extremity vascular surgical procedure,Surgical procedure,Artery transposition of lower extremity,Artery transposition of trunk
2026-03-05T11:34:04.938593,deepseek-chat,set2,Occlusion of left central retinal artery,Occlusion of left central retinal artery,Disease or Syndrome,Primitive,Retinal artery occlusion|Left eye disorder,Retinal vascular disorder|Eye disease,Embolic occlusion of left central retinal artery|Thrombotic occlusion of left central retinal artery,Occlusion of right central retinal artery|Occlusion of left retinal artery|Occlusion of left ophthalmic artery
2026-03-05T11:34:09.729857,deepseek-chat,set2,Nutrient absorption inhibitor,Nutrient Absorption Inhibitor,Pharmacologic Substance,Primitive,,,Alpha-Glucosidase Inhibitor|Bile Acid Sequestrant,Dietary Supplement|Appetite Suppressant
2026-03-05T11:34:15.588616,deepseek-chat,set2,Laceration of thigh without foreign body,Laceration of thigh without foreign body,Injury or Poisoning,Primitive,Laceration of hip and thigh|Open wound of thigh,Injury of hip and thigh|Open wound of lower limb,Laceration of right thigh without foreign body|Laceration of left thigh without foreign body,Puncture wound of thigh without foreign body|Open bite of thigh without foreign body|Avulsion of thigh without foreign body
2026-03-05T11:34:20.568285,deepseek-chat,set2,Eimeria magna,Eimeria magna,Organism,Primitive,,Coccidia,,Eimeria media|Eimeria irresidua|Eimeria piriformis|Eimeria stiedae
2026-03-05T11:34:25.616709,deepseek-chat,set2,Enterocolic fistula,Enterocolic fistula,Disease or Syndrome,Primitive,Intestinal fistula|Internal fistula,Fistula|Digestive system fistula,Jejunocolic fistula|Ileocolic fistula,Enterovesical fistula|Enterocutaneous fistula|Colovesical fistula|Gastrocolic fistula
2026-03-05T11:34:31.152943,deepseek-chat,set2,Rehabilitation care plan,Rehabilitation Care Plan,Health Care Plan,Fully defined,Care Plan|Therapeutic Regimen,Health Plan|Plan,Cardiac Rehabilitation Care Plan|Pulmonary Rehabilitation Care Plan|Stroke Rehabilitation Care Plan|Occupational Rehabilitation Plan|Physical Rehabilitation Plan,Discharge Plan|Nursing Care Plan|Treatment Plan|Disease Management Plan|Hospice Care Plan
2026-03-05T11:34:36.712916,deepseek-chat,set2,Blood group antigen Naz,NAZ antigen,Chemical Viewed Structurally,Primitive,Carbohydrate antigen,Chemical Viewed Structurally,,Forssman antigen|Blood group antigen AnWj
2026-03-05T11:34:43.136171,deepseek-chat,set2,Bilastine,Bilastine,Chemical Substance,Primitive,Pharmaceutical Preparations,Therapeutic Uses,,Fexofenadine|Loratadine|Desloratadine|Levocetirizine
2026-03-05T11:34:49.031335,deepseek-chat,set2,Appearance of oral mucosa,Oral Mucosal Finding,Finding by Site,Primitive,,Clinical Finding,Normal appearance of oral mucosa,Appearance of lip|Appearance of pharyngeal mucosa|Appearance of salivary gland|Appearance of tooth
2026-03-05T11:34:52.969007,deepseek-chat,set2,Superior closed dislocation,Superior dislocation of shoulder,Injury or Poisoning,Primitive,,,,
2026-03-05T11:34:59.047224,deepseek-chat,set2,Khoshamian,Khoshamian,historical period,Fully defined,Iron Age Anatolia|Iron Age archaeology of the Levant,Iron Age|Archaeology of the Near East,Khoshamian I|Khoshamian II|Khoshamian III,Late Hittite period|Neo-Hittite period|Aramaean period|Post-Hittite period
2026-03-05T11:35:04.302336,deepseek-chat,set2,Urine codeine measurement,Codeine measurement in urine,Laboratory Procedure,Primitive,Drug measurement in urine|Codeine measurement,Measurement|Laboratory test|Substance detection,Quantitative urine codeine measurement|Qualitative urine codeine measurement,Urine morphine measurement|Urine oxycodone measurement|Blood codeine measurement|Saliva codeine measurement
2026-03-05T11:35:10.987370,deepseek-chat,set2,Computed tomography of thigh for radiotherapy planning,Computed tomography of thigh for radiotherapy planning,Diagnostic Procedure,Primitive,Computed tomography for radiotherapy planning|Computed tomography of thigh,Radiotherapy planning|Computed tomography of lower extremity|Computed tomography,Computed tomography of left thigh for radiotherapy planning|Computed tomography of right thigh for radiotherapy planning,Computed tomography of pelvis for radiotherapy planning|Computed tomography of knee for radiotherapy planning|Magnetic resonance imaging of thigh for radiotherapy planning|Radiotherapy planning using computed tomography
2026-03-05T11:35:17.334804,deepseek-chat,set2,Application of long leg cast,Long leg cast application,Therapeutic or Preventive Procedure,Primitive,,Musculoskeletal procedure,"Long leg cast application, non-walker",Short leg cast application|Long arm cast application|Body cast application|Spica cast application
2026-03-05T11:35:21.534997,deepseek-chat,set2,Acute duodenitis,Acute duodenitis,Disease or Syndrome,Primitive,Duodenitis,Duodenal Diseases|Acute Disease,*None provided*,Acute gastritis|Acute gastroenteritis
2026-03-05T11:35:26.449675,deepseek-chat,set2,"Nuclear medicine system table, powered",Powered nuclear medicine system table,Medical device component,Primitive,,,Electrically powered nuclear medicine system table|Hydraulically powered nuclear medicine system table|Pneumatically powered nuclear medicine system table,Non-powered nuclear medicine system table
2026-03-05T11:35:31.160271,deepseek-chat,set2,Local tumor spread,Neoplasm Invasiveness,Pathologic Function,Primitive,Neoplasm Metastasis|Neoplasm Invasiveness,Neoplastic Process,Lymphatic Invasion|Venous Invasion|Perineural Invasion,Neoplasm Seeding|Neoplasm Metastasis
2026-03-05T11:35:35.726061,deepseek-chat,set2,Family Kogiidae,Kogiidae,Taxonomic family (in biology),Primitive,Physeteroidea,Cetartiodactyla|Mammalia,,
2026-03-05T11:35:40.887431,deepseek-chat,set2,Able to transfer from wheelchair to chair,Wheelchair to chair transfer ability,Observable human physical capability or functional ability,Primitive,Physical mobility capability|Transfer ability,Human physical capability|Functional ability,Independent wheelchair to chair transfer ability|Assisted wheelchair to chair transfer ability,Bed to wheelchair transfer ability|Toilet transfer ability|Car transfer ability|Bath transfer ability
2026-03-05T11:35:46.048956,deepseek-chat,set2,Selectron therapy,Selectron therapy,Therapeutic or Preventive Procedure,Primitive,Brachytherapy|Radiotherapy,Radiation Oncology Procedure|Cancer Treatment,Intracavitary Selectron therapy|Interstitial Selectron therapy,Cobalt therapy|External beam radiotherapy|Teletherapy
2026-03-05T11:35:52.561929,deepseek-chat,set2,Structure of superficial part of superior levator palpebrae muscle,Superficial part of levator palpebrae superioris muscle,"Body part, organ, organ component",Primitive,Part of levator palpebrae superioris muscle,Muscle structure of head|Extra-ocular muscle,,
