timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T15:56:03.448224,claude-sonnet-4-5-20250929,set2,Diamond dental laboratory bur,Diamond-coated dental laboratory bur,Dental rotary cutting instrument,Fully defined,Dental laboratory bur|Diamond bur,Dental bur|Rotary cutting instrument|Dental laboratory equipment,Coarse grit diamond laboratory bur|Medium grit diamond laboratory bur|Fine grit diamond laboratory bur|Extra-fine grit diamond laboratory bur,Carbide dental laboratory bur|Steel dental laboratory bur|Ceramic dental laboratory bur|Silicon carbide dental laboratory bur
2026-03-05T15:56:07.004486,claude-sonnet-4-5-20250929,set2,Family Fuselloviridae,Family Fuselloviridae,Virus family taxonomic rank,Fully defined,,,Genus Alphafusellovirus|Genus Betafusellovirus,Family Lipothrixviridae|Family Rudiviridae
2026-03-05T15:56:10.816331,claude-sonnet-4-5-20250929,set2,Occlusion of vein of corpus cavernosum of penis,Occlusion of vein of corpus cavernosum of penis,Clinical finding / Disorder,Fully defined,Occlusion of vein of penis|Disorder of vein of corpus cavernosum of penis,Disorder of penile vein|Vascular disorder of penis,,Thrombosis of vein of corpus cavernosum of penis|Stenosis of vein of corpus cavernosum of penis|Obstruction of deep dorsal vein of penis|Occlusion of circumflex vein of penis
2026-03-05T15:56:14.888698,claude-sonnet-4-5-20250929,set2,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Disease / Disorder,Fully defined,Autosomal dominant intermediate Charcot-Marie-Tooth disease|Charcot-Marie-Tooth disease,Hereditary motor and sensory neuropathy|Peripheral neuropathy|Genetic disease,,Autosomal dominant intermediate Charcot-Marie-Tooth disease type A|Autosomal dominant intermediate Charcot-Marie-Tooth disease type B|Autosomal dominant intermediate Charcot-Marie-Tooth disease type D|Autosomal dominant intermediate Charcot-Marie-Tooth disease type E|Autosomal dominant intermediate Charcot-Marie-Tooth disease type F
2026-03-05T15:56:19.974637,claude-sonnet-4-5-20250929,set2,Hemoglobin Volga,Hemoglobin Volga,Abnormal hemoglobin variant,Fully defined,,,,Hemoglobin S|Hemoglobin C|Hemoglobin E|Hemoglobin D|Hemoglobin Lepore|Hemoglobin Constant Spring|Hemoglobin Kansas
2026-03-05T15:56:23.697512,claude-sonnet-4-5-20250929,set2,Punctate outer retinal toxoplasmosis,Punctate outer retinal toxoplasmosis,Disease / Clinical condition,Fully defined,Ocular toxoplasmosis|Outer retinal disease,Toxoplasmosis|Retinal disease|Parasitic eye infection,,Toxoplasmic retinochoroiditis|Active toxoplasmic chorioretinitis|Inactive toxoplasmic scar|Neuroretinitis due to toxoplasmosis
2026-03-05T15:56:27.531052,claude-sonnet-4-5-20250929,set2,Congenital talipes calcaneovalgus,Congenital talipes calcaneovalgus,Congenital malformation / foot deformity,Fully defined,Congenital talipes|Congenital foot deformity,Congenital musculoskeletal malformation|Congenital anomaly of lower limb,,Congenital talipes equinovarus|Congenital talipes equinovalgus|Congenital talipes calcaneovarus|Congenital metatarsus varus
2026-03-05T15:56:31.250413,claude-sonnet-4-5-20250929,set2,Recurrent acute streptococcal tonsillitis,Recurrent acute streptococcal tonsillitis,Clinical finding / Disorder,Fully defined,Recurrent acute tonsillitis|Streptococcal tonsillitis,Recurrent tonsillitis|Acute tonsillitis|Bacterial tonsillitis|Tonsillitis,Recurrent acute group A streptococcal tonsillitis,Recurrent acute viral tonsillitis|Recurrent chronic streptococcal tonsillitis|Recurrent acute bacterial tonsillitis (non-streptococcal)
2026-03-05T15:56:35.551409,claude-sonnet-4-5-20250929,set2,Jaeger type 10,Jaeger Type-10,Fictional giant humanoid combat mecha/robot,Fully defined,Jaeger|Mecha,Military vehicle|Fictional weapon system,,Gipsy Avenger|Striker Eureka|Crimson Typhoon|Cherno Alpha|Gipsy Danger
2026-03-05T15:56:39.929033,claude-sonnet-4-5-20250929,set2,Myofascial pain syndrome of lower back,Myofascial pain syndrome of lower back,Clinical finding / Disorder,Fully defined,Myofascial pain syndrome|Low back pain|Musculoskeletal pain disorder of lower back,Musculoskeletal pain disorder|Pain disorder|Disorder of musculoskeletal system,None (most specific anatomically localized form),Myofascial pain syndrome of neck|Myofascial pain syndrome of shoulder|Myofascial pain syndrome of upper back|Myofascial pain syndrome of pelvic region
2026-03-05T15:56:44.225665,claude-sonnet-4-5-20250929,set2,Spine dislocation due to birth trauma,Spinal dislocation due to birth trauma,Clinical finding / Disorder,Fully defined,Birth trauma to spine|Dislocation of vertebra,Birth trauma|Disorder of vertebral column,Cervical spine dislocation due to birth trauma|Thoracic spine dislocation due to birth trauma|Lumbar spine dislocation due to birth trauma,Spinal fracture due to birth trauma|Spinal cord injury due to birth trauma|Vertebral epiphyseal separation due to birth trauma
2026-03-05T15:56:47.106141,claude-sonnet-4-5-20250929,set2,Netta rufina,Red-crested Pochard,Species of duck,Fully defined,,,,Netta peposaca (Rosy-billed Pochard)|Netta erythrophthalma (Southern Pochard)
2026-03-05T15:56:50.730894,claude-sonnet-4-5-20250929,set2,Congenital abnormality of systemic vein,Congenital anomaly of systemic vein,Disorder / Congenital abnormality,Fully defined,Congenital anomaly of vein|Congenital anomaly of systemic venous system,Congenital vascular malformation|Congenital cardiovascular disorder,Congenital anomaly of vena cava|Congenital anomaly of portal vein|Congenital anomaly of hepatic vein|Persistent left superior vena cava,Congenital anomaly of pulmonary vein|Congenital anomaly of artery|Congenital anomaly of heart
2026-03-05T15:56:54.444386,claude-sonnet-4-5-20250929,set2,Stachybotrys chartarum,Stachybotrys chartarum,Fungal species,Fully defined,,,Stachybotrys chartarum var. chartarum|Stachybotrys chartarum var. chlorohalonata,Stachybotrys echinata|Stachybotrys cylindrospora|Stachybotrys kampalensis|Stachybotrys longispora|Stachybotrys nephrospora
2026-03-05T15:56:58.503676,claude-sonnet-4-5-20250929,set2,Fracture of phalanx of finger of left hand,Fracture of phalanx of finger of left hand,Clinical finding / Disorder,Fully defined,Fracture of phalanx of finger|Fracture of bone of left hand,Fracture of bone of hand|Disorder of finger|Bone injury of upper limb,Fracture of proximal phalanx of finger of left hand|Fracture of middle phalanx of finger of left hand|Fracture of distal phalanx of finger of left hand,Fracture of phalanx of finger of right hand|Fracture of metacarpal bone of left hand|Dislocation of finger joint of left hand
2026-03-05T15:57:01.759476,claude-sonnet-4-5-20250929,set2,Astroscopus y-graecum,Astroscopus y-graecum,Species of fish,Fully defined,,,,Astroscopus guttatus|Astroscopus zephyreus|Astroscopus sexspinosus
2026-03-05T15:57:03.552615,claude-sonnet-4-5-20250929,set2,Vaccine product containing only Clostridium tetani and Human poliovirus antigens,,,,,,,
2026-03-05T15:57:07.806441,claude-sonnet-4-5-20250929,set2,Single photon emission computed tomography system,Single photon emission computed tomography system,Medical imaging device/system,Fully defined,Emission computed tomography system|Nuclear medicine imaging system|Radionuclide imaging system,Medical imaging system|Diagnostic imaging equipment|Medical device,SPECT gamma camera|Cardiac SPECT system|Brain SPECT system|Hybrid SPECT/CT system,Positron emission tomography system|Computed tomography system|Magnetic resonance imaging system|Ultrasound imaging system
2026-03-05T15:57:11.438256,claude-sonnet-4-5-20250929,set2,Measurement of Influenza A virus antibody and Influenza B virus antibody,Measurement of Influenza A virus antibody and Influenza B virus antibody,Laboratory procedure,Primitive,Measurement of Influenza virus antibody|Measurement of antibody,Serologic test|Laboratory test,Measurement of Influenza A virus IgG antibody and Influenza B virus IgG antibody|Measurement of Influenza A virus IgM antibody and Influenza B virus IgM antibody,Measurement of Influenza A virus antibody|Measurement of Influenza B virus antibody|Measurement of Parainfluenza virus antibody|Measurement of Respiratory syncytial virus antibody
2026-03-05T15:57:14.907922,claude-sonnet-4-5-20250929,set2,Chronic radiation nephritis,Chronic radiation nephritis,Disease / Pathological condition,Fully defined,Radiation nephritis|Chronic kidney disease due to external cause,Renal injury due to physical agent|Kidney disease,,Acute radiation nephritis|Radiation cystitis|Radiation proctitis|Radiation enteritis
2026-03-05T15:57:18.096927,claude-sonnet-4-5-20250929,set2,Giant retinal tear,Giant retinal tear,Ocular disorder / retinal pathology,Fully defined,,,,Horseshoe retinal tear|Operculated retinal tear|Atrophic retinal tear|Dialysis of retina
2026-03-05T15:57:20.576247,claude-sonnet-4-5-20250929,set2,Structure of lateral surface of upper arm,Structure of lateral surface of upper arm,Body structure,Fully defined,,,,Structure of anterior surface of upper arm|Structure of posterior surface of upper arm|Structure of medial surface of upper arm
2026-03-05T15:57:24.332666,claude-sonnet-4-5-20250929,set2,Family Echinorhynchidae,Family Echinorhynchidae,Taxonomic family,Fully defined,,,Genus Echinorhynchus|Genus Acanthocephalus|Genus Pseudoechinorhynchus,Family Cavisomatidae|Family Illiosentidae|Family Pomphorhynchidae|Family Rhadinorhynchidae
2026-03-05T15:57:27.897460,claude-sonnet-4-5-20250929,set2,Embolectomy with catheter of celiac artery by abdominal incision,Embolectomy with catheter of celiac artery by abdominal incision,Procedure,Fully defined,Embolectomy of celiac artery|Embolectomy with catheter by abdominal incision,Embolectomy of artery|Procedure on celiac artery|Embolectomy with catheter,,Embolectomy with catheter of superior mesenteric artery by abdominal incision|Embolectomy with catheter of renal artery by abdominal incision|Embolectomy with catheter of hepatic artery by abdominal incision
2026-03-05T15:57:31.235437,claude-sonnet-4-5-20250929,set2,Entire zygomatic arch,Entire zygomatic arch,Body structure,Fully defined,,,Entire temporal process of zygomatic bone|Entire zygomatic process of temporal bone,Entire zygomatic bone|Entire maxilla|Entire palatine bone|Entire nasal bone|Entire lacrimal bone|Entire vomer|Entire inferior nasal concha
2026-03-05T15:57:34.190994,claude-sonnet-4-5-20250929,set2,Application of hot water bottle,Application of hot water bottle,Procedure,Fully defined,Application of heat|Thermotherapy,Physical therapy procedure|Therapeutic procedure,Application of hot water bottle to abdomen|Application of hot water bottle to back|Application of hot water bottle to extremity,Application of heating pad|Application of warm compress|Application of heat lamp|Application of hot pack
2026-03-05T15:57:37.916031,claude-sonnet-4-5-20250929,set2,Tilmicosin,Tilmicosin,Antibacterial agent; macrolide antibiotic,Fully defined,Macrolide antibiotics|Veterinary antibacterial agents,Antibacterial agents|Anti-infective agents,Tilmicosin phosphate,Tylosin|Tulathromycin|Tilvalosine|Spiramycin|Erythromycin
2026-03-05T15:57:43.902448,claude-sonnet-4-5-20250929,set2,Hypothalamic releasing factor,Hypothalamic releasing hormone,Hormone / Regulatory peptide,Fully defined,Hypothalamic hormone|Releasing hormone,Peptide hormone|Neurohormone,Thyrotropin-releasing hormone (TRH)|Gonadotropin-releasing hormone (GnRH)|Corticotropin-releasing hormone (CRH)|Growth hormone-releasing hormone (GHRH)|Prolactin-releasing hormone (PRH),Hypothalamic inhibiting hormone|Hypothalamic regulatory hormone
2026-03-05T15:57:47.379478,claude-sonnet-4-5-20250929,set2,Perioral numbness,Perioral paresthesia,Clinical finding / Symptom,Fully defined,Facial paresthesia|Paresthesia of head region,Paresthesia (abnormal sensation)|Sensory nervous system finding,Perioral tingling|Perioral hypoesthesia,Periorbital numbness|Lip numbness|Chin numbness|Tongue numbness
2026-03-05T15:57:51.034178,claude-sonnet-4-5-20250929,set2,"Electron microscopy study, transmission, examination and report",Transmission electron microscopy with examination and report,Diagnostic procedure,Fully defined,Electron microscopy procedure with examination and report|Transmission electron microscopy,Electron microscopy procedure|Microscopy procedure,None (or specific anatomic site variants if they exist),"Scanning electron microscopy with examination and report|Electron microscopy study, scanning, examination and report"
2026-03-05T15:57:55.544455,claude-sonnet-4-5-20250929,set2,Structure of hypothalamicohypophyseal tract,Hypothalamohypophyseal tract,Anatomical structure / Neural pathway,Fully defined,White matter tract of neuraxis|Neural tract of neurohypophysis|Structure of neural tract of diencephalon,White matter of central nervous system|Neurological anatomical structure|Nerve tract,Supraopticohypophyseal tract|Tuberohypophyseal tract,Medial forebrain bundle|Mammillothalamic tract|Pallidohypothalamic tract|Stria medullaris of thalamus
2026-03-05T15:57:58.643994,claude-sonnet-4-5-20250929,set2,Incision and exploration of tunica vaginalis,Incision and exploration of tunica vaginalis,Procedure,Fully defined,Incision of tunica vaginalis|Exploration of tunica vaginalis,Surgical procedure on tunica vaginalis|Surgical procedure on scrotum,,Incision and drainage of tunica vaginalis|Aspiration of tunica vaginalis|Excision of tunica vaginalis
2026-03-05T15:58:02.057257,claude-sonnet-4-5-20250929,set2,Injury of nasopharynx,Injury of nasopharynx,Clinical finding / Disorder,Fully defined,Injury of pharynx|Disorder of nasopharynx,Injury of upper respiratory tract|Disorder of pharynx|Traumatic injury,Laceration of nasopharynx|Contusion of nasopharynx|Perforation of nasopharynx,Injury of oropharynx|Injury of hypopharynx|Injury of laryngopharynx
2026-03-05T15:58:05.431540,claude-sonnet-4-5-20250929,set2,Grafting of fascia to tarsal cartilage,Grafting of fascia to tarsal cartilage,Procedure,Fully defined,Grafting of fascia|Plastic repair of eyelid,Grafting procedure|Repair of eyelid,,Grafting of fascia to eyelid|Tarsal wedge resection|Repair of blepharoptosis|Correction of entropion|Correction of ectropion
2026-03-05T15:58:09.096391,claude-sonnet-4-5-20250929,set2,Accidental ingestion of spurge olive berries,Accidental ingestion of spurge olive berries,Clinical finding / Poisoning event,Fully defined,Accidental poisoning by plant|Accidental ingestion of toxic berries|Plant poisoning,Accidental poisoning|Poisoning by natural substances|Injury and poisoning,Accidental ingestion of spurge olive berries by child|Accidental ingestion of spurge olive berries by adult,Accidental ingestion of nightshade berries|Accidental ingestion of yew berries|Accidental ingestion of pokeweed berries|Accidental ingestion of bittersweet berries|Accidental ingestion of holly berries
2026-03-05T15:58:12.576972,claude-sonnet-4-5-20250929,set2,Stimulus response inventory,Stimulus-Response Inventory,Psychological assessment instrument,Fully defined,Self-report questionnaire|Anxiety assessment tool,Psychological test|Assessment instrument,SRI short form|SRI for children,State-Trait Anxiety Inventory|Beck Anxiety Inventory|Fear Survey Schedule|Taylor Manifest Anxiety Scale
2026-03-05T15:58:16.217766,claude-sonnet-4-5-20250929,set2,Fall risk assessment declined,Fall risk assessment declined,Situation with explicit context,Fully defined,Procedure declined by patient|Fall risk assessment status,Procedure context|Clinical finding,,Fall risk assessment performed|Fall risk assessment not indicated|Fall risk assessment scheduled|Fall risk assessment cancelled|Pain assessment declined|Blood pressure measurement declined|Mental status assessment declined
2026-03-05T15:58:19.461130,claude-sonnet-4-5-20250929,set2,Vegetable suet,Vegetable suet,Plant-based fat product,Fully defined,Vegetable fat|Suet substitute,Edible fat|Food ingredient,Hydrogenated vegetable suet|Palm oil-based suet,Vegetable shortening|Margarine|Vegetable lard|Coconut oil (solid)
2026-03-05T15:58:21.582700,claude-sonnet-4-5-20250929,set2,Flexion deformity of joint of right ankle,Flexion deformity of joint of right ankle,Clinical finding,Fully defined,,,,
2026-03-05T15:58:24.779441,claude-sonnet-4-5-20250929,set2,"Delayed allogeneic transplantation, living donor",Delayed allogeneic transplantation from living donor,Procedure,Fully defined,Delayed allogeneic transplantation|Transplantation from living donor,Allogeneic transplantation|Transplantation procedure,,Delayed allogeneic transplantation from cadaveric donor|Immediate allogeneic transplantation from living donor
2026-03-05T15:58:28.132207,claude-sonnet-4-5-20250929,set2,Finding of knee joint color,Finding of color of knee joint,Clinical finding,Fully defined,,,Normal color of knee joint|Abnormal color of knee joint,Finding of hip joint color|Finding of ankle joint color|Finding of shoulder joint color|Finding of elbow joint color|Finding of wrist joint color
2026-03-05T15:58:31.168543,claude-sonnet-4-5-20250929,set2,Entire sinus venosus of fetus,Entire sinus venosus of fetus,Body structure,Fully defined,,,,Entire fetal heart|Entire foramen ovale of fetus|Entire ductus arteriosus of fetus|Entire umbilical vein of fetus
2026-03-05T15:58:35.629892,claude-sonnet-4-5-20250929,set2,Blood (white blood cell) screen for GM1 gangliosidosis,Blood white blood cell screening test for GM1 gangliosidosis,Laboratory procedure,Fully defined,Screening test for GM1 gangliosidosis|White blood cell enzyme assay|Blood screening procedure,Laboratory test|Screening procedure|Diagnostic procedure,Beta-galactosidase enzyme assay in white blood cells for GM1 gangliosidosis,Blood (white blood cell) screen for GM2 gangliosidosis|Blood (white blood cell) screen for Tay-Sachs disease|Fibroblast screen for GM1 gangliosidosis|Urine screening test for GM1 gangliosidosis
2026-03-05T15:58:39.063406,claude-sonnet-4-5-20250929,set2,Cystic testicular dysplasia,Cystic dysplasia of testis,Morphologic abnormality / Disorder,Fully defined,Dysplasia of testis|Cystic disease,Disorder of testis|Developmental anomaly|Cystic disorder,Congenital cystic testicular dysplasia|Acquired cystic testicular dysplasia,Tubular testicular dysplasia|Fibrotic testicular dysplasia|Testicular hypoplasia
2026-03-05T15:58:42.988757,claude-sonnet-4-5-20250929,set2,No active range of shoulder circumduction,Absent active shoulder circumduction,Clinical finding / Physical examination finding,Fully defined,Absent active shoulder movement|Reduced shoulder range of motion|Impaired shoulder joint function,Disorder of shoulder joint|Musculoskeletal finding|Finding of upper limb,None (this is a specific endpoint finding),No active shoulder abduction|No active shoulder flexion|No active shoulder extension|No active shoulder rotation|Absent active elbow circumduction
2026-03-05T15:58:47.937099,claude-sonnet-4-5-20250929,set2,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,Clinical drug product,Fully defined,Product containing promethazine in oral dose form|Conventional release oral tablet|Product containing precisely 25 milligram/1 each oral tablet,Product containing promethazine|Oral dose form|Tablet,,Product containing precisely promethazine hydrochloride 10 milligram/1 each conventional release oral tablet|Product containing precisely promethazine hydrochloride 50 milligram/1 each conventional release oral tablet|Product containing precisely promethazine hydrochloride 25 milligram/1 milliliter conventional release oral solution
2026-03-05T15:58:52.212304,claude-sonnet-4-5-20250929,set2,Spotted creeper,Spotted Creeper,Species of bird,Fully defined,,,African Spotted Creeper (Salpornis salvadorii)|Indian Spotted Creeper (Salpornis spilonotus),Eurasian Treecreeper|Brown-throated Treecreeper|Short-toed Treecreeper|Bar-tailed Treecreeper|Rusty-flanked Treecreeper
2026-03-05T15:58:56.129667,claude-sonnet-4-5-20250929,set2,Chilomastix intestinalis,Chilomastix mesnili,Parasitic flagellated protozoan species,Fully defined,Chilomastix (genus)|Retortamonadida (order),Metamonada (supergroup)|Excavata (kingdom),None (species level - no standard subtypes),Chilomastix caulleryi|Chilomastix caprae|Chilomastix cuniculi|Chilomastix gallinarum
2026-03-05T15:58:59.908455,claude-sonnet-4-5-20250929,set2,"Extraprostatic extension of tumor present, non-focal","Extraprostatic extension of tumor present, non-focal",Clinical finding / Pathological morphology finding,Fully defined,Extraprostatic extension of tumor present|Non-focal tumor extension,Tumor extension beyond organ|Prostatic neoplasm finding,None (most specific descriptor),"Extraprostatic extension of tumor present, focal|Extraprostatic extension of tumor, extensive|Extraprostatic extension involving specific structures"
2026-03-05T15:59:04.433627,claude-sonnet-4-5-20250929,set2,Arteriovenous graft rupture,,,,,,,
2026-03-05T15:59:06.672910,claude-sonnet-4-5-20250929,set2,Structure of superficial anterior cervical lymph node,Structure of superficial anterior cervical lymph node,Body structure,Fully defined,,,,Structure of deep anterior cervical lymph node|Structure of superficial lateral cervical lymph node
2026-03-05T15:59:09.092126,claude-sonnet-4-5-20250929,set2,Myelodysplastic syndrome with excess blasts-1,Myelodysplastic syndrome with excess blasts-1,Disease / Clinical disorder,Fully defined,,,,
2026-03-05T15:59:13.192406,claude-sonnet-4-5-20250929,set2,Administration of substance via buccal route,Buccal route of administration,Procedure / Route of Administration,Fully defined,Administration of substance via oral route|Transmucosal route of administration,Administration of drug or medicament|Drug administration,Administration of tablet via buccal route|Administration of film via buccal route|Administration of spray via buccal route,Administration of substance via sublingual route|Administration of substance via gingival route|Administration of substance via oral mucosa
2026-03-05T15:59:18.191537,claude-sonnet-4-5-20250929,set2,Product containing only bendroflumethiazide and potassium chloride,Product containing only bendroflumethiazide and potassium chloride,Pharmaceutical / Biologic product,Fully defined,Product containing bendroflumethiazide|Product containing potassium chloride,Product containing thiazide diuretic|Product containing potassium supplement|Pharmaceutical product|Medicinal product,,Product containing only bendroflumethiazide and other single ingredient|Product containing only potassium chloride and other single ingredient|Product containing only other thiazide diuretic and potassium chloride|Other two-ingredient combination products containing bendroflumethiazide
2026-03-05T15:59:20.752712,claude-sonnet-4-5-20250929,set2,Transmission-based precautions,Transmission-based precautions,Infection control protocol,Fully defined,,,Contact precautions|Droplet precautions|Airborne precautions,
2026-03-05T15:59:24.619886,claude-sonnet-4-5-20250929,set2,Tooth disorder,Disorder of tooth,Clinical finding / Disease,Fully defined,,,Dental caries|Tooth discoloration|Tooth fracture|Tooth erosion|Toothache|Abnormality of tooth morphology|Disorder of tooth development|Tooth resorption,Disorder of gingiva|Disorder of jaw|Disorder of tongue|Disorder of salivary gland|Disorder of oral mucosa
2026-03-05T15:59:27.940915,claude-sonnet-4-5-20250929,set2,Physical,Physical,Qualifier / Attribute descriptor,Primitive,Material|Corporeal|Observable,Entity property|Phenomenal characteristic,Somatic|Bodily|Tangible|Mechanical,Mental|Spiritual|Chemical|Biological
2026-03-05T15:59:31.432763,claude-sonnet-4-5-20250929,set2,Dislocation of ear ossicles,Dislocation of auditory ossicles,Disorder / Clinical finding,Fully defined,Disorder of auditory ossicles|Dislocation of bone,Disorder of middle ear|Disorder of bone,Dislocation of malleus|Dislocation of incus|Dislocation of stapes,Fracture of auditory ossicles|Ankylosis of auditory ossicles|Discontinuity of ossicular chain
2026-03-05T15:59:35.035141,claude-sonnet-4-5-20250929,set2,Fracture dislocation of symphysis pubis,Fracture dislocation of symphysis pubis,Clinical finding / Traumatic injury,Fully defined,Dislocation of symphysis pubis|Fracture of pubis,Dislocation of pelvis|Fracture of pelvis|Injury of pelvis,,Fracture of superior ramus of pubis|Fracture of inferior ramus of pubis|Dislocation of sacroiliac joint|Fracture of ischium|Fracture of ilium
2026-03-05T15:59:38.835560,claude-sonnet-4-5-20250929,set2,Tache noire of sclera of left eye,Tache noire of sclera of left eye,Clinical finding / Post-mortem change,Fully defined,Tache noire of sclera|Post-mortem change of eye|Finding of left eye,Post-mortem change|Finding of eye structure|Finding by site,,Tache noire of sclera of right eye|Tache noire of sclera of bilateral eyes
2026-03-05T15:59:41.143600,claude-sonnet-4-5-20250929,set2,"Volatile inhalant dependence, episodic","Volatile inhalant dependence, episodic",Clinical finding / Disorder,Fully defined,,,,
2026-03-05T15:59:45.025828,claude-sonnet-4-5-20250929,set2,Decreased N-3 fatty acid diet,Decreased omega-3 fatty acid diet,Dietary regime / Nutritional intervention,Primitive,Decreased fatty acid diet|Modified lipid diet|Dietary modification,Therapeutic diet|Dietary regime|Nutritional therapy,Decreased EPA diet|Decreased DHA diet|Decreased ALA diet,Decreased N-6 fatty acid diet|Decreased saturated fatty acid diet|Decreased monounsaturated fatty acid diet|Increased N-3 fatty acid diet
2026-03-05T15:59:51.074505,claude-sonnet-4-5-20250929,set2,Carbapenemase-producing Lelliottia amnigena,Carbapenemase-producing Lelliottia amnigena,Bacterial organism with antimicrobial resistance phenotype,Fully defined,Lelliottia amnigena|Carbapenemase-producing bacteria|Carbapenem-resistant Enterobacterales (CRE),Lelliottia (genus)|Enterobacterales (order)|Antimicrobial resistant organisms,Carbapenemase-producing Lelliottia amnigena producing KPC|Carbapenemase-producing Lelliottia amnigena producing NDM|Carbapenemase-producing Lelliottia amnigena producing OXA-48,Carbapenemase-producing Klebsiella pneumoniae|Carbapenemase-producing Escherichia coli|Carbapenemase-producing Enterobacter cloacae|Carbapenemase-producing Citrobacter freundii
2026-03-05T15:59:54.528642,claude-sonnet-4-5-20250929,set2,Polychromatophilic erythroblast,Polychromatophilic erythroblast,Cell type / developmental stage of red blood cell,Fully defined,,,Early polychromatophilic erythroblast|Late polychromatophilic erythroblast,Proerythroblast|Basophilic erythroblast|Orthochromatic erythroblast
2026-03-05T15:59:57.835930,claude-sonnet-4-5-20250929,set2,Fuller's earth dust,Fuller's earth dust,Particulate form of a naturally occurring clay material,Fully defined,Clay dust|Mineral dust|Fuller's earth,Mineral powder|Natural clay materials|Particulate matter,Activated Fuller's earth dust|Natural Fuller's earth dust,Bentonite dust|Kaolin dust|Diatomaceous earth dust|Attapulgite dust
2026-03-05T16:00:01.022704,claude-sonnet-4-5-20250929,set2,Stress fracture of sacrum,Stress fracture of sacrum,Clinical finding / Disorder,Fully defined,Stress fracture of pelvis|Fracture of sacrum,Stress fracture of bone|Fracture of lower limb|Disorder of sacrum,,Stress fracture of ilium|Stress fracture of ischium|Stress fracture of pubis|Stress fracture of coccyx
2026-03-05T16:00:04.693756,claude-sonnet-4-5-20250929,set2,Poor self-esteem,Low self-esteem,Psychological state / Mental health condition,Fully defined,Self-esteem disturbance|Negative self-concept,Self-perception disorder|Psychological problem,Chronic low self-esteem|Situational low self-esteem,Disturbed body image|Personal identity disturbance|Self-neglect|Hopelessness
2026-03-05T16:00:07.631746,claude-sonnet-4-5-20250929,set2,Bathrocephaly,Bathrocephaly,Morphological abnormality / craniofacial malformation,Fully defined,,,,Plagiocephaly|Brachycephaly|Scaphocephaly|Trigonocephaly|Oxycephaly
2026-03-05T16:00:10.679446,claude-sonnet-4-5-20250929,set2,Snuff user,Smokeless tobacco user,Person role / User type,Fully defined,Tobacco user|Smokeless tobacco product user,Substance user|Person,Dry snuff user|Moist snuff user|Nasal snuff user,Chewing tobacco user|Snus user|Dissolvable tobacco user
2026-03-05T16:00:14.444650,claude-sonnet-4-5-20250929,set2,Generalized onset motor epileptic seizure,Generalized onset motor seizure,Clinical finding / Seizure type,Fully defined,Generalized onset seizure|Motor seizure,Epileptic seizure|Seizure,Generalized onset tonic-clonic seizure|Generalized onset clonic seizure|Generalized onset tonic seizure|Generalized onset myoclonic seizure|Generalized onset atonic seizure|Generalized onset epileptic spasms,Generalized onset non-motor seizure|Generalized onset absence seizure
2026-03-05T16:00:18.414927,claude-sonnet-4-5-20250929,set2,Allergy treatment changed,Allergy treatment changed,Clinical finding / Situation,Fully defined,Change in care status|Allergy-related clinical finding,Clinical finding|Situation with explicit context,Allergy medication changed|Allergy immunotherapy changed|Allergy management plan modified,Medication changed|Treatment changed|Therapy changed|Care plan changed
2026-03-05T16:00:24.055677,claude-sonnet-4-5-20250929,set2,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Clinical finding / Complication,Fully defined,Complication of cardiac pacemaker|Erosion due to implanted cardiac device|Complication following cardiac procedure,Complication of cardiac device|Complication of implanted device|Iatrogenic complication,None (terminal concept),Infection of pacemaker pocket due to and following implantation of cardiac pacemaker|Hemorrhage of pacemaker pocket due to and following implantation of cardiac pacemaker|Mechanical complication of cardiac pacemaker pulse generator|Displacement of cardiac pacemaker electrode
2026-03-05T16:00:27.821861,claude-sonnet-4-5-20250929,set2,Head lifting exercise,Head Lift Exercise,Physical exercise / Therapeutic movement,Fully defined,Neck strengthening exercise|Therapeutic exercise|Cervical exercise,Strengthening exercise|Physical therapy intervention|Musculoskeletal exercise,Prone head lift|Supine head lift|Chin tuck head lift,Neck flexion exercise|Neck extension exercise|Neck rotation exercise|Shoulder shrug exercise|Chin tuck exercise
2026-03-05T16:00:30.800418,claude-sonnet-4-5-20250929,set2,Entire corpus penis,Corpus penis,Anatomical structure,Fully defined,,External genital organ|Male reproductive system structure,Corpus cavernosum penis|Corpus spongiosum penis,Glans penis|Root of penis|Prepuce of penis
2026-03-05T16:00:33.246375,claude-sonnet-4-5-20250929,set2,Oligopus diagrammus,Oligopus diagrammus,Species of octopus,Fully defined,,,,
